rank,tripid,cityname_corrected,origin,dest,mean_trip_dist,mean_notraffic,mean_rush_hour,rush_vs_freeflow_diff,rush_vs_freeflow_pct,p90_rush_hour,p90_vs_freeflow
13876,201316341,Montreal,"45.587788,-73.73152","45.629578,-73.64981",11.7,9.87,12.39,2.52,25.48,14.13,4.258947368421053
13877,101585550,Quebec,"46.820908,-71.209816","46.830067,-71.30801",10.8,15.31,17.84,2.52,16.48,19.27,3.953333333333333
13878,304011330,Quebec,"46.88336,-71.163124","46.82866,-71.24346",13.2,13.1,15.63,2.52,19.25,18.5,5.396913580246915
13879,201372221,Toronto,"43.760117,-79.5632","43.81142,-79.45952",15.5,14.49,17.01,2.52,17.41,17.96,3.4758333333333304
13880,13241881,Kitchener-Cambridge-Waterloo,"43.500435,-80.55678","43.4172,-80.51455",23.8,18.3,20.82,2.52,13.77,23.67,5.375833333333336
13881,12316560,Halifax,"44.648804,-63.585304","44.694706,-63.589424",10.8,14.67,17.18,2.52,17.16,17.83,3.1666666666666696
13882,304092230,Toronto,"43.861942,-79.40253","43.842876,-79.35",11.2,10.38,12.9,2.52,24.25,14.42,4.040238095238095
13883,201366440,Toronto,"43.7973,-79.48149","43.7497,-79.56389",16.5,17.35,19.86,2.52,14.51,20.58,3.236507936507941
13884,304025591,Quebec,"46.844864,-71.38903","46.82537,-71.25548",16.7,13.64,16.16,2.52,18.48,18.88,5.245833333333332
13885,304025901,Quebec,"46.82631,-71.353325","46.75038,-71.29633",12.4,11.31,13.83,2.52,22.24,16.48,5.165294117647063
13886,303940860,Montreal,"45.489433,-73.49188","45.511093,-73.5475",11.5,18.45,20.97,2.52,13.65,22.55,4.097222222222221
13887,101534500,Kitchener-Cambridge-Waterloo,"43.41346,-80.510086","43.507156,-80.528625",18.2,15.28,17.8,2.52,16.52,19.51,4.230277777777779
13888,303924320,Montreal,"45.453804,-73.47643","45.563515,-73.4421",21.8,17.15,19.68,2.52,14.7,20.98,3.8258333333333354
13889,303991761,Ottawa,"45.43068,-75.64829","45.482697,-75.68812",14.9,18.95,21.47,2.52,13.31,22.39,3.4460526315789473
13890,304070491,Toronto,"43.60966,-79.66105","43.75119,-79.61779",25.2,21.44,23.97,2.52,11.76,25.1,3.6517391304347804
13891,13240280,Hamilton,"43.247383,-79.8564","43.243134,-79.73383",13.8,17.25,19.77,2.52,14.62,20.72,3.4799019607843142
13892,101597890,Saskatoon,"52.115303,-106.62802","52.14523,-106.728615",13.2,16.86,19.39,2.52,14.96,20.59,3.7296969696969704
13893,303785890,Calgary,"51.15474,-114.070915","51.117256,-114.16842",11.8,14.59,17.11,2.52,17.29,18.8,4.209523809523809
13894,101569731,Oshawa,"43.913654,-78.94385","43.897327,-78.85699",10.2,15.66,18.18,2.52,16.1,18.94,3.277999999999997
13895,101502211,Calgary,"51.080605,-113.97856","51.04004,-114.043106",10.8,16.05,18.57,2.52,15.73,20.61,4.560416666666669
13896,201305291,Montreal,"45.545967,-73.867134","45.6423,-73.79641",17.5,17.54,20.06,2.52,14.35,22.35,4.80648148148148
13897,13247370,Oshawa,"43.899803,-78.84909","43.888176,-78.9744",16.1,17.53,20.06,2.52,14.39,21.38,3.8425438596491226
13898,431074460,Montreal,"45.626457,-73.806366","45.69408,-73.9249",14.0,11.53,14.04,2.51,21.75,16.43,4.903921568627451
13899,101569291,Oshawa,"43.86219,-78.92668","43.906483,-78.85424",11.9,13.25,15.76,2.51,18.97,17.49,4.240000000000002
13900,101574420,Ottawa,"45.423206,-75.702194","45.442482,-75.60366",11.5,15.08,17.58,2.51,16.63,18.91,3.8324074074074055
13901,201357441,Toronto,"43.754166,-79.6123","43.827522,-79.50621",15.6,15.14,17.64,2.51,16.55,19.03,3.8891666666666644
13902,303788570,Calgary,"50.890846,-113.964485","50.963123,-114.057526",17.0,14.54,17.05,2.51,17.26,18.7,4.159285714285714
13903,303880871,Kitchener-Cambridge-Waterloo,"43.483997,-80.524506","43.432907,-80.48983",14.3,11.13,13.64,2.51,22.5,15.26,4.127204301075269
13904,303935030,Montreal,"45.658382,-73.513855","45.59908,-73.598656",12.7,13.93,16.44,2.51,18.02,17.85,3.9176470588235315
13905,303940001,Montreal,"45.66726,-73.756584","45.644703,-73.8534",13.6,12.5,15.01,2.51,20.1,17.13,4.629782608695654
13906,14168081,Hamilton,"43.224625,-79.664825","43.249886,-79.84713",18.3,18.57,21.08,2.51,13.5,22.38,3.8098611111111147
13907,304094270,Toronto,"43.445374,-79.761986","43.596237,-79.75306",24.5,20.2,22.71,2.51,12.42,23.82,3.61912280701754
13908,101546170,London,"42.98524,-81.23518","42.922173,-81.19364",12.0,12.8,15.31,2.51,19.63,16.24,3.4427777777777795
13909,303923841,Montreal,"45.6435,-73.521065","45.59019,-73.68964",26.5,25.36,27.87,2.51,9.88,29.54,4.175128205128203
13910,14184541,Windsor,"42.31736,-82.83198","42.281303,-83.0081",17.3,14.89,17.4,2.51,16.85,18.26,3.3694444444444436
13911,101539670,Kitchener-Cambridge-Waterloo,"43.426926,-80.5118","43.4531,-80.43833",10.4,10.29,12.8,2.51,24.43,13.8,3.511111111111113
13912,201358650,Toronto,"43.741516,-79.60097","43.80374,-79.5172",13.3,13.35,15.86,2.51,18.77,17.61,4.258717948717948
13913,13261980,Windsor,"42.28613,-83.01428","42.322693,-82.9027",13.6,11.33,13.84,2.51,22.11,16.49,5.160964912280702
13914,304006910,Ottawa,"45.426582,-75.74923","45.349182,-75.75781",12.3,18.71,21.22,2.51,13.41,22.11,3.3931249999999977
13915,101531520,Hamilton,"43.255135,-79.84026","43.228127,-79.68062",15.8,14.11,16.62,2.51,17.78,19.15,5.04222222222222
13916,303836610,Edmonton,"53.61832,-113.47525","53.63135,-113.58168",13.1,12.94,15.46,2.51,19.41,16.91,3.9692156862745094
13917,303881940,Kitchener-Cambridge-Waterloo,"43.41246,-80.51558","43.50666,-80.50288",17.3,15.12,17.62,2.51,16.58,18.53,3.418333333333335
13918,101589791,Quebec,"46.898613,-71.22252","46.81151,-71.2184",14.0,17.01,19.53,2.51,14.78,20.67,3.653333333333336
13919,45608461,Toronto,"43.759926,-79.593025","43.7683,-79.52166",12.2,11.73,14.23,2.51,21.39,15.92,4.1911764705882355
13920,13247111,Oshawa,"43.91242,-78.96925","43.897083,-78.846",13.5,18.13,20.64,2.51,13.87,22.2,4.070833333333333
13921,201311840,Montreal,"45.525284,-73.762764","45.58058,-73.73152",12.4,11.15,13.66,2.51,22.51,14.43,3.2869047619047613
13922,303802061,Calgary,"51.07996,-113.93496","51.16292,-114.10456",25.3,20.93,23.44,2.5,11.96,25.83,4.899999999999999
13923,201365350,Toronto,"43.8082,-79.608864","43.710255,-79.68508",17.5,16.37,18.87,2.5,15.29,19.77,3.395833333333332
13924,303784210,Calgary,"50.936737,-114.11383","51.012615,-114.074005",11.2,15.01,17.51,2.5,16.64,18.96,3.942564102564102
13925,303963750,Montreal,"45.668457,-73.532394","45.66678,-73.58767",20.8,19.71,22.21,2.5,12.66,24.22,4.51184210526316
13926,13251181,Quebec,"46.905884,-71.19849","46.815502,-71.21668",16.2,17.02,19.53,2.5,14.71,21.01,3.9844444444444456
13927,201369620,Toronto,"43.764084,-79.54535","43.80523,-79.46055",14.9,13.6,16.1,2.5,18.36,17.97,4.36895061728395
13928,101520920,Halifax,"44.639523,-63.578438","44.705685,-63.60659",11.3,16.04,18.54,2.5,15.59,19.72,3.680701754385968
13929,201370281,Toronto,"43.796555,-79.154305","43.85699,-79.28786",22.3,21.65,24.16,2.5,11.57,25.16,3.5075000000000003
13930,101530281,Hamilton,"43.17657,-79.798035","43.250134,-79.84816",14.9,20.26,22.75,2.5,12.32,23.68,3.4250000000000007
13931,303884051,Kitchener-Cambridge-Waterloo,"43.42493,-80.44726","43.483498,-80.54167",17.7,17.11,19.61,2.5,14.63,21.37,4.260526315789473
13932,13248231,Oshawa,"43.884712,-78.97166","43.90549,-78.850464",12.6,17.29,19.79,2.5,14.48,21.43,4.139722222222222
13933,13242091,Kitchener-Cambridge-Waterloo,"43.51886,-80.50253","43.429916,-80.520386",19.8,17.79,20.29,2.5,14.03,21.79,3.99880952380952
13934,101527670,Hamilton,"43.245132,-79.86361","43.22362,-79.76679",10.3,15.3,17.8,2.5,16.32,19.08,3.7749999999999986
13935,304023381,Quebec,"46.779778,-71.33616","46.84604,-71.28363",14.9,16.51,19.0,2.5,15.11,20.21,3.705000000000002
13936,101591000,Quebec,"46.81527,-71.21771","46.884537,-71.1566",13.2,12.74,15.24,2.5,19.61,17.87,5.130416666666667
13937,101601750,St. Catharines-Niagara,"43.168808,-79.24666","43.11896,-79.22846",10.4,12.11,14.61,2.5,20.66,15.73,3.6259259259259267
13938,303862910,Hamilton,"43.242634,-79.87185","43.261135,-79.9594",13.0,20.4,22.9,2.5,12.25,24.06,3.6558333333333337
13939,101500500,Calgary,"51.03594,-114.05409","50.999653,-114.11143",10.6,14.74,17.24,2.5,16.96,19.04,4.293809523809525
13940,431034610,Calgary,"51.125015,-114.19245","50.98837,-114.07412",23.2,20.92,23.42,2.5,11.93,25.92,5.0
13941,304068261,Toronto,"43.78367,-79.536766","43.79383,-79.58895",13.5,12.97,15.47,2.5,19.26,16.58,3.601388888888888
13942,14169900,Montreal,"45.509888,-73.58492","45.460545,-73.76208",21.8,27.82,30.32,2.5,8.99,35.23,7.4103174603174615
13943,304212521,Winnipeg,"49.86227,-97.16776","49.80381,-97.12279",11.7,17.24,19.74,2.5,14.49,22.02,4.785098039215686
13944,13240761,Hamilton,"43.176823,-79.77263","43.251884,-79.84198",12.5,17.78,20.28,2.5,14.05,21.46,3.6739583333333314
13945,14167011,Hamilton,"43.22287,-79.66963","43.248135,-79.85056",18.5,19.47,21.98,2.5,12.86,23.4,3.9260416666666664
13946,201365141,Toronto,"43.72316,-79.76542","43.56764,-79.75752",29.8,20.42,22.93,2.5,12.25,24.98,4.556086956521739
13947,303844280,Halifax,"44.696415,-63.593887","44.63488,-63.584274",11.3,17.22,19.73,2.5,14.54,22.82,5.6006060606060615
13948,304057370,St. Catharines-Niagara,"43.09941,-79.20031","43.17632,-79.246315",15.8,13.77,16.27,2.5,18.18,17.18,3.4138888888888896
13949,201269091,Calgary,"51.13342,-114.11967","51.1026,-114.18902",11.5,15.2,17.7,2.5,16.46,18.89,3.695833333333333
13950,14168031,Hamilton,"43.22037,-79.66208","43.249386,-79.84301",19.0,19.87,22.37,2.5,12.59,23.42,3.548245614035089
13951,101596300,Saskatoon,"52.1191,-106.624245","52.118675,-106.742004",14.2,15.13,17.63,2.5,16.5,18.03,2.8959999999999972
13952,303793570,Calgary,"50.93414,-114.11864","50.946686,-113.99916",11.6,13.62,16.11,2.5,18.34,16.68,3.0583333333333336
13953,201367941,Toronto,"43.7172,-79.771255","43.571617,-79.768166",27.6,18.99,21.49,2.5,13.15,24.0,5.005757575757578
13954,201363101,Toronto,"43.831486,-79.61401","43.89164,-79.44613",20.6,25.33,27.84,2.5,9.88,30.61,5.278412698412701
13955,14173391,Quebec,"46.852142,-71.41203","46.816677,-71.22389",18.9,16.92,19.42,2.5,14.76,21.62,4.703492063492064
13956,303949441,Montreal,"45.58899,-73.431114","45.525043,-73.442444",11.7,16.48,18.97,2.5,15.15,20.3,3.8266666666666644
13957,304076861,Toronto,"43.631535,-79.61916","43.86219,-79.27241",53.4,34.74,37.24,2.5,7.19,38.82,4.074509803921565
13958,53803870,Montreal,"45.507725,-73.7765","45.553577,-73.747894",11.2,15.62,18.11,2.49,15.92,19.88,4.26354166666667
13959,303819131,Edmonton,"53.64234,-113.622536","53.542088,-113.435425",33.4,27.42,29.9,2.49,9.07,31.85,4.434444444444445
13960,101606100,St. Catharines-Niagara,"43.170063,-79.24769","43.11094,-79.20031",10.6,10.83,13.32,2.49,23.0,14.31,3.4820175438596497
13961,201360981,Toronto,"43.75491,-79.57865","43.808697,-79.48939",13.5,14.98,17.48,2.49,16.64,19.03,4.041746031746031
13962,431031301,Calgary,"51.143944,-114.02562","51.11575,-114.15812",16.1,19.01,21.49,2.49,13.09,22.12,3.118750000000002
13963,101591691,Quebec,"46.79788,-71.3341","46.816677,-71.21359",14.3,14.52,17.01,2.49,17.15,18.82,4.301041666666666
13964,303875990,Hamilton,"43.222622,-79.95734","43.22037,-79.79426",17.4,17.25,19.74,2.49,14.44,22.25,5.007878787878788
13965,431042020,Edmonton,"53.567783,-113.47662","53.493492,-113.44404",10.9,14.14,16.63,2.49,17.6,17.67,3.5316666666666645
13966,101536811,Kitchener-Cambridge-Waterloo,"43.50193,-80.549225","43.42518,-80.511116",18.8,15.47,17.96,2.49,16.13,20.11,4.644946236559143
13967,304133350,Vancouver,"49.295067,-122.830795","49.261917,-122.74428",11.4,16.12,18.6,2.49,15.43,21.73,5.613333333333333
13968,304022030,Quebec,"46.843925,-71.37049","46.85872,-71.30183",12.0,17.41,19.9,2.49,14.33,21.48,4.067105263157895
13969,101531001,Hamilton,"43.232376,-79.67959","43.251137,-79.85091",17.5,18.73,21.22,2.49,13.3,22.32,3.591851851851853
13970,101539780,Kitchener-Cambridge-Waterloo,"43.430664,-80.508026","43.377537,-80.4246",11.4,15.88,18.38,2.49,15.7,20.75,4.863333333333333
13971,201318501,Montreal,"45.626457,-73.515915","45.63366,-73.60243",13.0,16.44,18.93,2.49,15.15,19.89,3.4450000000000003
13972,101529051,Hamilton,"43.20035,-79.914764","43.250885,-79.84438",11.2,16.72,19.21,2.49,14.87,19.91,3.191376811594207
13973,101539610,Kitchener-Cambridge-Waterloo,"43.418694,-80.50768","43.497696,-80.515236",17.1,15.38,17.88,2.49,16.21,20.2,4.81875
13974,303805820,Calgary,"51.033993,-113.98989","50.937386,-114.10456",19.7,20.14,22.63,2.49,12.37,23.52,3.3819047619047637
13975,304190021,Windsor,"42.33386,-82.9518","42.25844,-82.97652",15.3,16.41,18.9,2.49,15.17,20.3,3.8904761904761855
13976,431092661,Ottawa,"45.403446,-75.60901","45.507244,-75.64486",26.7,25.34,27.82,2.49,9.81,29.92,4.588333333333335
13977,304211491,Winnipeg,"49.824192,-97.16227","49.804253,-97.104935",10.4,15.71,18.2,2.49,15.87,20.05,4.342982456140348
13978,303870570,Hamilton,"43.255634,-79.95837","43.23513,-79.902405",11.1,14.43,16.91,2.49,17.23,17.77,3.3392857142857117
13979,431054371,Hamilton,"43.24475,-79.77968","43.269886,-79.878716",12.4,17.13,19.62,2.49,14.56,20.03,2.9071428571428584
13980,201371720,Toronto,"43.82604,-79.32631","43.82356,-79.4554",14.7,12.65,15.14,2.48,19.61,16.55,3.8985714285714312
13981,304038801,Saskatoon,"52.179768,-106.62562","52.11994,-106.58991",11.3,12.23,14.71,2.48,20.3,15.67,3.4407407407407415
13982,12317161,Halifax,"44.666878,-63.530373","44.64001,-63.581184",15.3,19.5,21.99,2.48,12.72,23.33,3.829629629629629
13983,13247991,Oshawa,"43.902523,-78.97234","43.897823,-78.84978",16.3,17.84,20.32,2.48,13.89,21.79,3.9517647058823506
13984,431059220,Kitchener-Cambridge-Waterloo,"43.469048,-80.55712","43.426,-80.46734",13.9,15.58,18.06,2.48,15.88,19.27,3.6916666666666664
13985,431084470,Oshawa,"43.90228,-78.78626","43.85793,-78.92332",15.2,15.13,17.62,2.48,16.4,18.44,3.3093055555555555
13986,303977830,Oshawa,"43.955685,-78.89063","43.91415,-78.959984",12.4,11.68,14.16,2.48,21.19,15.01,3.3291228070175443
13987,303993300,Ottawa,"45.485104,-75.62872","45.440796,-75.679535",14.7,19.18,21.66,2.48,12.95,22.82,3.6412698412698425
13988,201268500,Calgary,"50.96291,-114.03967","50.98496,-113.9662",10.3,10.07,12.55,2.48,24.64,13.68,3.6085714285714285
13989,201354931,Toronto,"43.730106,-79.584145","43.79457,-79.5014",15.6,14.21,16.69,2.48,17.45,17.47,3.25714285714286
13990,303845650,Halifax,"44.684208,-63.517326","44.646606,-63.615517",13.7,15.81,18.29,2.48,15.68,20.31,4.495555555555555
13991,201317321,Montreal,"45.596916,-73.72122","45.535866,-73.76929",10.7,13.94,16.42,2.48,17.81,17.3,3.3622807017543863
13992,431043620,Edmonton,"53.437912,-113.56932","53.478176,-113.487274",12.8,13.37,15.85,2.48,18.56,16.68,3.314523809523809
13993,431037841,Calgary,"50.97178,-114.06924","50.90319,-113.96723",14.4,16.06,18.54,2.48,15.44,20.48,4.411111111111115
13994,304090760,Toronto,"43.393505,-79.774","43.446617,-79.76027",11.1,12.05,14.53,2.48,20.54,15.76,3.7058333333333326
13995,201306050,Montreal,"45.64902,-73.803276","45.70947,-73.66732",17.8,15.45,17.94,2.48,16.06,20.87,5.415238095238095
13996,431031631,Calgary,"50.97647,-114.0737","50.89193,-113.98577",15.6,13.27,15.75,2.48,18.69,17.54,4.269736842105262
13997,101598281,Saskatoon,"52.11446,-106.74166","52.11952,-106.62665",13.7,16.22,18.69,2.47,15.26,19.28,3.0609803921568606
13998,201370260,Toronto,"43.72911,-79.695724","43.826782,-79.61539",19.4,16.48,18.95,2.47,15.0,19.99,3.5088888888888903
13999,101582380,Ottawa,"45.42056,-75.693954","45.49882,-75.69224",13.1,15.2,17.67,2.47,16.26,18.77,3.576960784313723
14000,303811800,Edmonton,"53.59836,-113.38496","53.57472,-113.49688",11.8,14.07,16.53,2.47,17.54,18.1,4.030000000000001
14001,101589640,Quebec,"46.81245,-71.21462","46.85238,-71.41924",21.1,21.58,24.05,2.47,11.45,25.86,4.282142857142858
14002,101498721,Calgary,"50.955555,-114.11486","51.044357,-114.05684",15.0,19.36,21.82,2.47,12.74,22.37,3.0138095238095204
14003,13238121,Edmonton,"53.59856,-113.3956","53.540047,-113.50752",17.0,21.4,23.87,2.47,11.55,25.32,3.923703703703705
14004,101592310,Quebec,"46.81245,-71.22664","46.894154,-71.29256",13.3,13.27,15.74,2.47,18.62,16.64,3.3766666666666687
14005,13251930,Quebec,"46.816444,-71.21771","46.903538,-71.19643",15.5,17.41,19.88,2.47,14.18,20.77,3.3570512820512803
14006,304109960,Toronto,"43.884956,-79.236015","43.657867,-79.72422",51.8,29.29,31.76,2.47,8.43,33.36,4.069117647058825
14007,14167890,Hamilton,"43.244133,-79.85365","43.225372,-79.66963",18.5,16.64,19.11,2.47,14.85,20.26,3.6180303030303023
14008,303809140,Calgary,"50.91358,-113.98543","50.930027,-114.02525",12.7,13.29,15.77,2.47,18.61,16.71,3.415196078431375
14009,201361500,Toronto,"43.803246,-79.4887","43.82282,-79.37266",13.9,13.46,15.93,2.47,18.37,17.23,3.7694444444444457
14010,13241151,Hamilton,"43.229626,-79.72388","43.250633,-79.84404",14.1,17.84,20.31,2.47,13.87,22.01,4.170128205128208
14011,303818321,Edmonton,"53.50841,-113.53087","53.53454,-113.60571",11.1,14.36,16.83,2.47,17.2,18.48,4.116410256410257
14012,431111421,Toronto,"43.703636,-79.73783","43.794575,-79.671005",23.9,20.56,23.03,2.47,12.03,23.96,3.402777777777782
14013,304082741,Toronto,"43.670784,-79.72422","43.537777,-79.69298",26.0,19.68,22.15,2.47,12.58,23.38,3.7046666666666646
14014,201381010,Vancouver,"49.203182,-123.10408","49.20161,-123.13635",12.0,11.79,14.26,2.47,20.95,15.29,3.5030555555555534
14015,14163890,Calgary,"51.036583,-114.05787","51.129326,-114.21614",19.2,25.58,28.04,2.46,9.63,29.6,4.020476190476188
14016,303940281,Montreal,"45.619495,-73.78233","45.713543,-73.6529",24.8,24.15,26.61,2.46,10.21,30.49,6.345175438596492
14017,101498560,Calgary,"51.045868,-114.051","50.94236,-114.077095",20.8,21.46,23.92,2.46,11.48,24.71,3.246794871794876
14018,304144171,Vancouver,"49.268414,-122.74668","49.2664,-122.849335",10.3,15.58,18.04,2.46,15.79,19.69,4.107352941176474
14019,201314371,Montreal,"45.582024,-73.748","45.515663,-73.7765",12.4,14.39,16.85,2.46,17.1,20.46,6.072878787878789
14020,53826611,Toronto,"43.705036,-79.72583","43.61712,-79.68302",14.4,13.2,15.66,2.46,18.62,17.37,4.161904761904761
14021,303819451,Edmonton,"53.578793,-113.43611","53.57655,-113.59026",12.4,14.77,17.23,2.46,16.62,17.93,3.15897435897436
14022,101573600,Ottawa,"45.419594,-75.70666","45.375957,-75.61499",16.0,18.19,20.66,2.46,13.55,21.96,3.7617391304347834
14023,303917410,Montreal,"45.435738,-73.597626","45.464157,-73.42768",17.7,21.14,23.59,2.46,11.62,25.54,4.405238095238094
14024,431043900,Edmonton,"53.449364,-113.56383","53.498837,-113.49239",11.5,13.36,15.82,2.46,18.44,17.41,4.050882352941176
14025,201368951,Toronto,"43.83,-79.49866","43.852287,-79.36579",16.8,15.85,18.3,2.46,15.49,19.37,3.519047619047619
14026,201365831,Toronto,"43.81266,-79.53162","43.844116,-79.41042",17.7,16.27,18.73,2.46,15.09,19.19,2.913137254901958
14027,201306470,Montreal,"45.642063,-73.58458","45.625977,-73.6838",12.8,14.84,17.3,2.46,16.55,19.67,4.825555555555553
14028,101606790,St. Catharines-Niagara,"43.172565,-79.245285","43.11495,-79.232925",11.2,13.16,15.63,2.46,18.71,16.53,3.368333333333334
14029,431057970,Kitchener-Cambridge-Waterloo,"43.43939,-80.455154","43.48084,-80.51681",10.9,10.01,12.47,2.46,24.58,14.01,4.000350877192982
14030,431109090,Toronto,"43.73556,-79.83237","43.751434,-79.73863",12.5,12.57,15.03,2.46,19.55,15.94,3.3694444444444436
14031,101538511,Kitchener-Cambridge-Waterloo,"43.469795,-80.47404","43.419445,-80.510086",15.6,12.46,14.91,2.46,19.72,17.58,5.118137254901962
14032,303787740,Calgary,"51.135788,-114.17563","51.062267,-114.09701",12.7,14.75,17.21,2.46,16.66,19.12,4.368611111111111
14033,201306381,Montreal,"45.448986,-73.77821","45.52601,-73.79675",20.3,16.18,18.64,2.46,15.2,21.14,4.956666666666667
14034,303983280,Ottawa,"45.4473,-75.65001","45.478844,-75.68915",12.6,15.74,18.2,2.46,15.6,19.64,3.8999999999999986
14035,303892810,Kitchener-Cambridge-Waterloo,"43.384274,-80.433525","43.464314,-80.49635",16.1,18.02,20.48,2.46,13.63,22.63,4.606078431372545
14036,303814080,Edmonton,"53.589596,-113.41002","53.529438,-113.41654",12.7,14.56,17.03,2.46,16.92,17.65,3.088596491228067
14037,13242470,Kitchener-Cambridge-Waterloo,"43.43166,-80.51867","43.519608,-80.50253",19.8,16.8,19.26,2.46,14.63,20.39,3.59
14038,101661380,Winnipeg,"49.89546,-97.12519","49.9569,-97.23986",13.3,20.98,23.44,2.46,11.74,25.32,4.343529411764706
14039,101584940,Ottawa,"45.417183,-75.694984","45.508446,-75.63593",18.5,18.14,20.59,2.45,13.49,21.58,3.4391666666666687
14040,101567710,Oshawa,"43.899307,-78.84978","43.88174,-78.944534",11.6,12.58,15.03,2.45,19.49,15.83,3.257291666666667
14041,13241810,Kitchener-Cambridge-Waterloo,"43.422188,-80.50219","43.509647,-80.536865",17.7,14.63,17.08,2.45,16.78,18.34,3.7108333333333334
14042,101530500,Hamilton,"43.23763,-79.85365","43.235878,-79.70053",17.4,17.57,20.02,2.45,13.97,21.78,4.213333333333335
14043,201355811,Toronto,"43.6288,-79.71804","43.518112,-79.65624",28.5,19.97,22.41,2.45,12.25,24.14,4.17098039215686
14044,47248850,Hamilton,"43.23163,-79.923004","43.195724,-79.821976",12.4,12.01,14.46,2.45,20.39,17.54,5.527272727272726
14045,14168271,Hamilton,"43.227875,-79.66963","43.251137,-79.85331",18.8,19.8,22.24,2.45,12.36,23.09,3.2921794871794816
